Target;Target_Namespace;Target_Type;Target_Method;Job_Id;Job_AnalyzeLaunchVariance;Job_EvaluateOverhead;Job_MaxAbsoluteError;Job_MaxRelativeError;Job_MinInvokeCount;Job_MinIterationTime;Job_OutlierMode;Job_Affinity;Job_EnvironmentVariables;Job_Jit;Job_LargeAddressAware;Job_Platform;Job_PowerPlanMode;Job_Runtime;Job_AllowVeryLargeObjects;Job_Concurrent;Job_CpuGroups;Job_Force;Job_HeapAffinitizeMask;Job_HeapCount;Job_NoAffinitize;Job_RetainVm;Job_Server;Job_Arguments;Job_BuildConfiguration;Job_Clock;Job_EngineFactory;Job_NuGetReferences;Job_Toolchain;Job_IsMutator;Job_InvocationCount;Job_IterationCount;Job_IterationTime;Job_LaunchCount;Job_MaxIterationCount;Job_MaxWarmupIterationCount;Job_MemoryRandomization;Job_MinIterationCount;Job_MinWarmupIterationCount;Job_RunStrategy;Job_UnrollFactor;Job_WarmupCount;Job_Display;Params;Measurement_LaunchIndex;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Nanoseconds;Measurement_Operations;Measurement_Value
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Workload;Pilot;6;73399400;512;143358.2
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Workload;Pilot;7;142815400;1024;139468.16
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Workload;Pilot;8;285514100;2048;139411.18
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Workload;Pilot;9;576211800;4096;140676.71
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Warmup;1;10800;4096;2.64
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Warmup;2;9700;4096;2.37
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Warmup;3;9000;4096;2.2
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Warmup;4;9200;4096;2.25
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Warmup;5;9100;4096;2.22
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Warmup;6;8900;4096;2.17
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Warmup;7;9100;4096;2.22
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Warmup;8;9300;4096;2.27
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Warmup;9;9300;4096;2.27
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Actual;1;9100;4096;2.22
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Actual;2;9400;4096;2.29
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Actual;3;8800;4096;2.15
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Actual;4;8900;4096;2.17
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Actual;5;8900;4096;2.17
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Actual;6;8600;4096;2.1
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Actual;7;8600;4096;2.1
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Actual;8;9800;4096;2.39
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Actual;9;8600;4096;2.1
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Actual;10;8700;4096;2.12
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Actual;11;8700;4096;2.12
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Actual;12;6400;4096;1.56
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Actual;13;12700;4096;3.1
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Actual;14;9700;4096;2.37
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Actual;15;8600;4096;2.1
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Actual;16;8500;4096;2.08
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=KDM;1;Overhead;Actual;17;7200;4096;1.76
